text,label
LUXURY PURCHASE: French conglomerate LVMH is close to a deal to buy Tiffany & Co. for more than $16 billion https://t.co/E4ndLmMNHu,2
Luxury Tycoon Said to Mull $1.5 Billion South African Fiber Sale,2
LVMH agreed to buy Tiffany for more than $16 billion in the largest luxury-goods deal ever https://t.co/gfzUFgNgxI,2
"LVMH is buying Tiffany & Co. for $16,200,000,000. Here’s what this deal means for the iconic jewelry brand.… https://t.co/OZ69ZbInVb",2
LVMH Moët Hennessy Vuitton : Bets It Can Restore Tiffany's Shine With $16 Billion Deal -- ... #LVMH #Stock… https://t.co/6HLBnTYokF,2
LVMH targets affluent tourists with Paris department store revamp https://t.co/fMdP81qP7Z,2
LVMH targets tourist shoppers with revamp of historic Paris store,2
LVMH to buy Tiffany for $16.2 billion,2
LVMH/Tiffany: diamond geezer https://t.co/0PTxd9ySFX,2
LVMH's $16 billion purchase of Tiffany & Co. wins applause from analysts and investors https://t.co/sn6cY4DX5s,2
"Manna Pro Products Acquires Promika, LLC Pet Brands to Expand Category Leadership in Companion Pet Care and Wellness",2
"Mediaset set to win more time to complete merger of Italy, Spain units: sources",2
"Merger Monday roars back — LVMH buys Tiffany, Charles Schwab buys TD Ameritrade https://t.co/ZlwYRDABW8 by… https://t.co/og4F2vlk7S",2
Mitsubishi-led consortium to buy Eneco for €4.1bn https://t.co/nmhA9WTTGn,2
Molson Coors said to be weighing sale of European business,2
NOVARTIS : CHF0.50(REGD) Novartis To Acquire The -2- #Novartis #Stock #MarketScreener https://t.co/gI0SKGYNlW https://t.co/Rk5KD2zpUK,2
Novartis : Nears Deal to Buy Cholesterol-Drug Maker Medicines Co. #Novartis #Stock #MarketScreener… https://t.co/a4yI3vTbYU,2
Novartis Confirms Deal To Acquire Medicines Company For $9.7B,2
Novartis has agreed to buy Medicines Co. in a $6.8 billion deal https://t.co/CLYLXTAIhr,2
Novartis nears $9bn deal to buy The Medicines Company https://t.co/B9zAuMHg0g,2
"Novartis takes on Sanofi, Amgen with $9.7 billion takeover of heart drug maker
https://t.co/zW0AdcOXGJ https://t.co/xfzY36qNJ3",2
NV5 Global to acquires Quantum Spatial for $303M; and announces $20M Owner’s Representative Contract,2
nVent Electric acquires WBT Business,2
"NYSE Opening Bell 🔔:
 
Quaker Houghton (NYSE: $KWR) celebrates its merger with Houghton International https://t.co/rFIn06EInY",2
Perelman’s Discount Drug Company Brushes Off Buyout Approaches,2
Pixelle Acquires Specialty Papers Business from Verso,2
"Qiagen takeover likely, just further away - Evercore",2
Ramelius Resources to scoop up Spectrum Metals,2
Ray-Ban Tycoon Eyes Bigger Mediobanca Stake in Italy Bet,2
Raytheon Shows Its Strength Heading Into United Technologies Deal,2
Religare Group To Sell Equity In Health Insurance Arm To Kedaara Group For Rs 400 Crore,2
REPAY Announces the Acquisition of Ventanex,2
Riddell Sells Kollege Town Sports Apparel Division to BSN SPORTS,2
"Rimkus Consulting Group, Inc. Acquires Mechanical and Electrical Engineering Consulting Firm Amset Technical Consulting, Inc.",2
"Robertson's Tiger Management Buys Adobe, Facebook",2
Sage Group to Sell Payments Business to Elavon for $300 Million,2
"SAIC to Acquire Unisys Federal in Accretive, Strategic and Value Creating Transaction",2
SAIC to acquire Unisys Federal unit for $1.2B,2
San Francisco Tries to Rally Public to Buy Piece of PG&E,2
"Saracen Mineral : Super pit acquisition now unconditional, hedging update #SaracenMineral #Stock #MarketScreener… https://t.co/qkK2gmjA8x",2
SB Financial to buy Edon Bancorp for ~$15.5M,2
Schick Parent Company Edgewell Drops Bid for Harry's Razors,2
Siemens Considers Buying Iberdrola’s Siemens Gamesa Stake,2
Siemens is considering buying Iberdrola’s stake in a wind-turbine maker https://t.co/3TGvl3Hp1w,2
Simon's High-Premium Buyout of Taubman May Not Be as Pricey as It Looks,2
"Singapore Government, Monetary Authority Hike Stake In Zee Entertainment",2
Sonoco Products buys healthcare packaging medical device thermoformer for $187M,2
SPX Flow confirms deal to sell part of power and energy unit to Apollo Global,2
Stericycle offloads environmental unit to Harsco,2
Stericycle to divest DES unit for $462.5M,2
"Sterling Organization announces the acquisition of a 244,917-square-foot grocery-anchored property in Colleyville,... https://t.co/kPcF4a54Tp",2
Stock Market Update: Carlyle Group adds stake in American Express' travel business,2
Stock Market Update: Novartis acquires The Medicines Co. for nearly $10 billion,2
Strides To Acquire 18 Abbreviated New Drug Applications From Pharmaceutics International,2
"Sun Kissed Acquires Hakuna Supply, an Award-Winning Commercial Stage CBD Products Company  https://t.co/8HELNTuPgC",2
"TD Ameritrade stockholders would get 1.0837 Schwab shares for each TD Ameritrade share, representing a 17% premium. https://t.co/6vD7yz0TNz",2
Telidyne Announces Purchase of 56% Stake in Ducon Infratechnologies Ltd,2
"The big LVMH-Tiffany deal is getting closer 
https://t.co/Vg8rD4SMSp",2
"Tiberius Acquisition : CFTC Approves One Final, Two Proposed Rules at December 10 Open Meeting #TiberiusAcquisition… https://t.co/XelZOiCiwl",2
"Tilray, Privateer Holdings Close Merger Deal",2
T-Mobile CEO takes the stand in T-Mobile/Sprint merger trial,2
"T-Mobile is eyeing a price cut in its merger with Sprint, sources say https://t.co/T1SPHlDuQ1",2
Toronto-Dominion to Own 13% Charles Schwab Stake After Ameritrade Deal #TorontoDominionBank #Stock #MarketScreener… https://t.co/8fB54Aedy3,2
Total gets Libya's approval to acquire Marathon Oil concession https://t.co/d58beiqsNH,2
UniCredit cuts further its stake in Turkey's Yapi Kredi,2
United Bankshares to buy Carolina Financial in a stock deal valued at $1.1 bln,2
UPDATE 1-Novartis eyes Medicines Co to boost cardio franchise - report,2
Upland Software acquires Localytics for $67.7M,2
Vonovia : Hembla Acquisition Becomes Final #Vonovia #Stock #MarketScreener https://t.co/w5EgkLQW4s https://t.co/Oc0rgZs0Kt,2
Winklevoss brothers acquire crypto collectible startup,2
"#DailyDataPoint: For the U.S., the December tariff round on China would have more costs than benefits (via… https://t.co/LV4HS19c7g",0
$ECONX: Nonfarm Payroll Revisions- October revised to 135K from 189K; September revised to 193K from 180K https://t.co/WOg237QKLC,0
$ECONX: November Nonfarm Private Payrolls 125K vs 153K https://t.co/M9gpUZQoF7 consensus https://t.co/fav5NvyRH3,0
$ECONX: November Unemployment Rate 4.9% vs 4.1% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,0
$NSANY - Coronavirus impact hits auto supply chain https://t.co/rr0mlGVZXn,0
2019 jobs gains revised down slightly to 2.09 million,0
"A new WTO ruling is allowing for $7.5 billion in tariffs on EU goods, meaning your favorite French wine is about to… https://t.co/3YeRmxas8m",0
A railway strike is gripping Canada’s $1.7 trillion economy https://t.co/eXeBOeMfyO,0
A surge in the number of people who can’t pay their debts is raising eyebrows in Canada (via @fournierwire &… https://t.co/s9LVxRxbj1,0
About half of U.S. small businesses haven't paid their full rent or mortgage yet this month as a result of the coro… https://t.co/dAA1uF6zsj,0
Americans are predicted to fall behind on their credit card bills at the highest rate in a ten years https://t.co/2H0KeDljXe,0
Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in… https://t.co/5jeCXLXrrR,0
Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in… https://t.co/dRbKISId8O,0
"Australia Cuts Forecasts for Wage Increases, Economic Growth and Budget Surplus",0
Brazil tropical fruit exports to EU hit by coronavirus - industry group #economy #MarketScreener… https://t.co/IVpiidIc4w,0
Brazil's Current Account Deficit Widened in October #economy #MarketScreener https://t.co/1dGgeQT3Ce https://t.co/1NhFZdGTcf,0
"BREAKING: Mortgage forbearance requests jump nearly 2,000% as borrowers seek relief during coronavirus outbreak https://t.co/5vbo5C2VC9",0
Business growth in Dubai stalled while jobs disappeared at the fastest pace in at least a decade in the latest sign… https://t.co/pIYpJqwLGv,0
Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… https://t.co/zhRhHEhkvw,0
Canadian consumers filed the largest number of insolvencies in almost a decade at the end of last year https://t.co/ge8vHcmvBX,0
"Capacity Utilisation In Manufacturing Sector Drops To Lowest In A Decade, RBI Survey Shows",0
Chain store sales cool down https://t.co/wNCTgnXdpu,0
Chain store sales fall back from recent pace,0
China debates drastically reducing or even abandoning its economic growth target https://t.co/teaFgtMN0p,0
.@KansasCityFed labor market conditions indicators for March register the largest single-month declines in the hist… https://t.co/42NahsEKmB,0
China Virus Crisis Roils Supply Chains for Global Manufacturers,0
China’s Trade Likely Shrank in January Ahead of Holiday Shutdown,0
"China's electric car sales slump, squeezing automakers https://t.co/JizkYc3JRz https://t.co/g9nC7IuOvD",0
"China's GDP growth this quarter will be 0%, according to top economist Ed Hyman",0
China's Hebei province imposes total ban on P2P platforms,0
China's Skyscraper Boom Comes Crashing Down Amid Developer Default  https://t.co/5J9bdNR3XT,0
"Chinese investment in clean energy is plummeting — down from $76bn during the first half of 2017, to $29bn during t… https://t.co/S4WgJBV9Px",0
"CN Rail Strike Begins in Threat to Canadian Oil, Grain Cargo",0
Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13% https://t.co/9d7jmffI3B,0
Consumer Insolvencies Approach Record in Debt-Weary Canada,0
Core US PPI surprises on the downside,0
CPI Inflation Surges To 5.54% In November,0
Credit Suisse's James Sweeney expects a modest move higher in core inflation https://t.co/ZcOZJwxfI3 https://t.co/KW2WeBGgYz,0
"Customer Complaints Spike In FY19, Up 50% In Three Years, Says RBI Report",0
"Dozens of U.K. retailers have been forced to close stores and slash rents as they compete with online rivals, sendi… https://t.co/KuZFSSKIv4",0
Dubai's jobs disappeared at the fastest pace in at least a decade in the latest signs of strain on the Middle East'… https://t.co/7DTizm6doS,0
Egypt's inflation inched higher for a third straight month in urban parts of the country https://t.co/DoJPWNnsC1,0
"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in financial and econo… https://t.co/jKdqGTgCm9",0
Employee furloughs in the retail industry are now well over 1 million after one of America's biggest clothing store… https://t.co/eFPius4T5H,0
EU Poised to Send Warning to China on 5G,0
Eurozone Manufacturing Recession Although Not The Eurozone As A Whole. https://t.co/f9kKcyjte6 #markets #economy #finance,0
"Fed's ""National Activity Index"" Plunges To 2-Year Low https://t.co/8EuearHROW",0
Fmr. White House advisor says Trump will slap tariffs on China in December,0
Fourth-quarter unit-labor costs climb 1.4%,0
German industrial orders fell unexpectedly in October as demand at home and from outside the euro zone weakened. Mo… https://t.co/fuE7VQvUbu,0
German Industry Slump Set to Cast Shadow on Economy Through 2020,0
German Recession Risk Returns With Crisis-Era Plunge in Output,0
"Global growth could slow by 1% if the coronavirus outbreak continues, Blackstone's Byron Wien says.... https://t.co/SfG4QEayRp",0
"Higher Real Rates Affect Economic Growth, Says Bank of America Securities",0
"Household debt jumps the most in 12 years, Federal Reserve report saysÂ https://t.co/kmqxVS6co3",0
"IMF Likely To Downgrade India’s Growth Forecast Significantly In January, Says Gita Gopinath",0
India IIP Data: Industrial Production Contracts 3.8% In October ,0
Indonesia Braces for Export Hit as Virus Saps Chinese Demand,0
Indonesia is grappling with surging garlic prices as the coronavirus spurs fears over supply disruptions in China https://t.co/63v9j4DRPS,0
"January jobs report isn't a 'breakout to the upside', economists say",0
Japan declares state of emergency #economy #MarketScreener https://t.co/BYlwBlIT6r https://t.co/sPp5Rj5b8i,0
Japan Recession Risks Prompt Forecasts of 2020 Contraction,0
KUDLOW SAYS TRUMP IS NOT READY TO SIGN ANY TRADE DEAL WITH CHINA,0
Lackluster U.S. retail sales cast shadow on fourth-quarter economic growth,0
Leading institutes see German economy shrinking 4.2% this year - sources https://t.co/ZNtGA6FTPx https://t.co/7c8TzKNnbN,0
"Loss of working hours to equal 195m full-time jobs, UN agency warns https://t.co/Ww1kXzUS6G",0
Majority of U.S. firms in China see revenue hit from coronavirus: AmCham survey,0
"Many small businesses in the U.S. were vulnerable even before the coronavirus crisis hit, a New York Fed report sho… https://t.co/5Tx0aSTkWq",0
Mass layoffs push Canada consumer confidence to all-time low https://t.co/lj9u4joHbv,0
Mexican Economy Stagnated in Third Quarter #economy #MarketScreener https://t.co/tIiIpe0xGG https://t.co/GgsUtNYmc3,0
Mexico’s Economy Suffered Slight Recession in First Half,0
New wind farm financing in Europe to face delays in 2020: report https://t.co/PRnWG0VQtu https://t.co/LDU3NrEcye,0
NEW: Sentiment among U.S. small businesses collapsed in March by the most on record https://t.co/Xbcd2Qga4z https://t.co/54O5fUrHu7,0
November retail sales fall short of expectations amid holiday shopping season,0
Optimism among U.S. small businesses plummets by most ever https://t.co/VDRgZaincK via @business https://t.co/dyFcwSxnbQ,0
"Panic buying, trade curbs cause shortages of coronavirus drugs in EU #economy #MarketScreener… https://t.co/9zP3OinI0D",0
Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agricul… https://t.co/5c5hIGJcc1,0
Potential global slowdown stokes expectations of a cut in interest rates    https://t.co/9yTZa2vCnY,0
Prices for key food staples are starting to soar in some parts of the world https://t.co/DZBxH4MynX,0
Protests Hit Hong Kong Property Market,0
Retail sales growth softens,0
"Retail sales minus gas, autos flat in November",0
Risk of recession returns to Germany,0
S.F. Fed's Daily News Sentiment Index shows mood worsened in January https://t.co/unbipUYtg1,0
Small Business Optimism Crashes By Most Ever https://t.co/RWqy5LU6x8,0
South African Business Mood Has Worst Start to Year Since 1993,0
State Borrowings Set To Surge In FY21 Amid Revenue Slowdown: ICRA,0
Stock Market Update: NAHB Housing Market Index ticks down in November,0
Strong demand for the small business relief program is “a really good sign for what the economy might look like 2-3… https://t.co/2QRCX5iuAJ,0
Surprise German Factory Order Slump Shows Worst Isn't Over,0
The euro-area economy came close to a halt in November as the steep decline in manufacturing spread further into se… https://t.co/PKMjM0loEx,0
"The longer coronavirus dents China's industrial output, the bigger the risk to global supply chains https://t.co/xz44XU5LQy",0
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/JSOBwPRkkf,0
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/TiYCwxQG3m,0
"The outlook for Finland's economy has dramatically worsened due to the coronavirus outbreak, with the country's cen… https://t.co/RZBkoqrsm0",0
